Customer ID,Duration,Purchase Amount,Representative,Date of Call
INZ136,137,62,IN03,28-Feb-19
INZ114,64,121,IN01,24-Feb-19
INZ175,32,168,IN02,12-Jun-19
INZ072,106,47,IN03,24-Mar-19
INZ121,78,40,IN05,23-Feb-19
INZ066,20,187,IN04,21-Mar-19
INZ293,61,8,IN06,5-Dec-19
INZ226,56,132,IN04,8-Nov-19
INZ153,57,67,IN02,29-Nov-19
INZ221,110,43,IN06,30-Sep-19
INZ278,34,92,IN06,27-Jul-19
INZ080,49,192,IN02,24-Mar-19
INZ097,132,187,IN07,16-Aug-19
INZ266,125,173,IN03,30-Jul-19
INZ125,117,55,IN01,9-Aug-19
INZ232,17,32,IN07,10-Apr-19
INZ280,71,119,IN07,27-Aug-19
INZ032,34,160,IN07,24-Jun-19
INZ076,147,177,IN07,27-Nov-19
INZ038,139,59,IN07,23-May-19
INZ039,113,58,IN05,14-Apr-19
INZ062,38,194,IN03,18-Feb-19
INZ107,35,5,IN06,1-Jul-19
INZ060,70,97,IN01,9-Jul-19
INZ270,107,180,IN03,26-Jun-19
INZ079,112,41,IN01,24-Feb-19
INZ070,92,164,IN04,8-Apr-19
INZ100,32,2,IN05,4-Jul-19
INZ177,77,167,IN03,21-Jun-19
INZ125,9,178,IN04,10-Apr-19
INZ183,63,139,IN03,13-Jun-19
INZ104,135,41,IN07,10-Sep-19
INZ237,80,20,IN06,6-Mar-19
INZ206,40,132,IN02,4-Nov-19
INZ046,14,108,IN06,26-Nov-19
INZ104,139,103,IN07,31-Oct-19
INZ015,28,194,IN04,11-May-19
INZ156,13,51,IN02,2-Jun-19
INZ132,40,14,IN05,21-Dec-19
INZ246,81,158,IN01,22-Jan-19
INZ148,10,47,IN04,23-Apr-19
INZ215,16,64,IN04,22-Jul-19
INZ080,97,38,IN01,6-Jun-19
INZ033,41,123,IN05,24-Jan-19
INZ120,132,121,IN04,25-Feb-19
INZ125,3,92,IN05,26-Mar-19
INZ238,88,181,IN04,3-Nov-19
INZ002,51,26,IN06,17-Dec-19
INZ122,51,116,IN07,12-Jan-19
INZ209,53,154,IN03,30-Jul-19
INZ063,50,140,IN05,12-Jun-19
INZ196,20,79,IN07,25-Aug-19
INZ094,66,106,IN02,8-Oct-19
INZ071,106,90,IN07,24-Jun-19
INZ273,26,122,IN04,4-Feb-19
INZ268,69,10,IN03,17-Oct-19
INZ027,55,99,IN03,11-Jul-19
INZ177,138,157,IN03,15-Feb-19
INZ097,52,64,IN01,26-Oct-19
INZ069,109,49,IN06,28-Apr-19
INZ180,70,72,IN01,15-Mar-19
INZ144,125,181,IN03,4-Oct-19
INZ025,7,111,IN01,9-Apr-19
INZ067,131,191,IN05,5-Oct-19
INZ131,81,167,IN02,12-Feb-19
INZ152,65,131,IN02,22-Jul-19
INZ220,132,190,IN04,12-Oct-19
INZ173,14,38,IN06,26-Apr-19
INZ243,106,119,IN07,29-May-19
INZ287,110,137,IN02,20-Jun-19
INZ012,14,150,IN03,5-Dec-19
INZ124,27,99,IN05,12-Jan-19
INZ143,71,121,IN01,10-Feb-19
INZ216,95,122,IN02,6-Nov-19
INZ124,135,64,IN02,21-Dec-19
INZ196,26,23,IN05,4-Nov-19
INZ130,79,128,IN07,23-Aug-19
INZ149,130,159,IN04,23-Nov-19
INZ112,110,94,IN02,16-Dec-19
INZ228,81,119,IN01,30-Mar-19
INZ101,2,73,IN07,14-Nov-19
INZ082,88,53,IN02,24-Oct-19
INZ153,11,135,IN03,9-Jan-19
INZ143,27,66,IN05,19-Sep-19
INZ126,107,199,IN01,23-Jul-19
INZ036,113,5,IN04,7-Jan-19
INZ278,51,46,IN02,16-Nov-19
INZ154,16,75,IN01,17-May-19
INZ281,146,176,IN03,13-Jul-19
INZ256,134,103,IN01,4-Dec-19
INZ282,134,125,IN02,27-May-19
INZ115,46,135,IN07,11-Jun-19
INZ137,49,145,IN02,8-Oct-19
INZ277,88,112,IN04,25-Jan-19
INZ101,77,179,IN02,27-Aug-19
INZ204,66,61,IN02,23-Mar-19
INZ240,99,33,IN04,6-Feb-19
INZ235,147,167,IN05,20-Sep-19
INZ233,148,165,IN05,5-Nov-19
INZ051,91,28,IN01,1-Jul-19
INZ227,91,200,IN02,11-Jun-19
INZ094,18,172,IN07,1-Sep-19
INZ047,139,144,IN01,25-Aug-19
INZ210,69,93,IN02,10-Jul-19
INZ089,113,100,IN01,30-Apr-19
INZ006,37,103,IN07,12-Dec-19
INZ216,107,198,IN05,14-Aug-19
INZ268,86,12,IN07,20-Dec-19
INZ069,126,76,IN06,29-Apr-19
INZ226,137,90,IN02,27-Jan-19
INZ067,103,81,IN04,23-Jan-19
INZ200,99,31,IN02,21-Sep-19
INZ263,56,29,IN06,23-Feb-19
INZ113,44,185,IN02,21-Apr-19
INZ239,19,35,IN01,7-Nov-19
INZ060,38,60,IN07,9-Sep-19
INZ183,67,129,IN03,23-Jun-19
INZ177,32,36,IN05,26-Sep-19
INZ039,98,58,IN05,21-Mar-19
INZ253,44,181,IN04,13-Sep-19
INZ258,116,164,IN04,31-Jan-19
INZ199,105,33,IN02,9-Jul-19
INZ108,14,33,IN06,8-Sep-19
INZ270,107,129,IN07,26-Aug-19
INZ077,119,68,IN02,10-Apr-19
INZ018,114,179,IN06,7-Oct-19
INZ243,149,19,IN05,6-Feb-19
INZ188,77,136,IN04,21-May-19
INZ180,125,18,IN02,31-Jul-19
INZ042,147,70,IN07,15-Apr-19
INZ267,83,115,IN04,17-Jul-19
INZ237,144,168,IN05,28-Jan-19
INZ009,69,39,IN07,15-Feb-19
INZ153,27,86,IN06,11-Mar-19
INZ119,61,21,IN02,14-Jun-19
INZ292,4,181,IN03,12-Oct-19
INZ076,65,160,IN02,9-Dec-19
INZ051,69,25,IN02,18-Dec-19
INZ226,101,144,IN07,9-Apr-19
INZ142,99,171,IN03,10-May-19
INZ194,35,195,IN05,24-Jan-19
INZ068,1,80,IN04,31-Jul-19
INZ206,77,122,IN02,8-May-19
INZ167,69,93,IN01,29-May-19
INZ223,65,17,IN02,12-Jul-19
INZ215,105,67,IN07,12-Aug-19
INZ266,27,148,IN01,24-Aug-19
INZ291,46,53,IN05,2-Nov-19
INZ269,74,5,IN06,1-Jun-19
INZ276,47,111,IN01,21-Sep-19
INZ073,139,84,IN05,4-Dec-19
INZ158,113,68,IN01,11-Aug-19
INZ133,89,44,IN02,26-Aug-19
INZ054,27,159,IN04,19-May-19
INZ147,96,188,IN07,18-Apr-19
INZ042,6,185,IN02,31-Jan-19
INZ185,61,112,IN05,24-May-19
INZ252,94,191,IN07,18-Jan-19
INZ218,148,103,IN06,16-Apr-19
INZ072,92,167,IN06,24-Oct-19
INZ252,53,7,IN02,4-May-19
INZ042,61,109,IN03,27-Aug-19
INZ204,102,46,IN02,15-Sep-19
INZ217,74,110,IN05,24-Apr-19
INZ119,122,26,IN04,3-Mar-19
INZ033,58,96,IN04,12-Aug-19
INZ273,114,120,IN02,5-Dec-19
INZ104,37,133,IN07,28-Apr-19
INZ048,124,58,IN04,5-Feb-19
INZ286,135,80,IN07,6-Dec-19
INZ244,10,116,IN03,10-Jul-19
INZ059,137,57,IN03,8-May-19
INZ009,82,45,IN06,24-Sep-19
INZ034,86,167,IN05,21-Jan-19
INZ124,64,15,IN06,13-Nov-19
INZ057,5,62,IN03,21-Oct-19
INZ239,80,141,IN01,19-Sep-19
INZ206,84,148,IN06,15-Dec-19
INZ021,51,90,IN05,14-May-19
INZ044,44,63,IN04,17-Nov-19
INZ121,86,167,IN02,24-Apr-19
INZ178,55,9,IN02,29-Jan-19
INZ014,70,57,IN06,21-Mar-19
INZ131,33,121,IN06,10-Dec-19
INZ075,70,188,IN06,6-Mar-19
INZ223,142,127,IN07,22-Jun-19
INZ219,57,0,IN07,26-Sep-19
INZ163,97,159,IN01,17-Sep-19
INZ073,141,145,IN05,18-Oct-19
INZ300,47,194,IN03,19-Mar-19
INZ083,3,40,IN06,15-Oct-19
INZ121,95,106,IN06,12-Aug-19
INZ181,2,196,IN03,18-May-19
INZ096,132,18,IN07,28-Jul-19
INZ288,51,98,IN06,30-Jan-19
INZ280,41,2,IN01,13-Sep-19
INZ057,50,165,IN02,3-Jun-19
INZ010,43,131,IN06,24-Feb-19
INZ298,122,117,IN02,30-Jun-19
INZ139,82,128,IN02,19-Aug-19
INZ126,120,112,IN05,30-Jan-19
INZ035,77,132,IN04,18-Jun-19
INZ003,94,176,IN03,5-Sep-19
INZ007,128,157,IN06,22-Sep-19
INZ118,65,84,IN06,9-Oct-19
INZ230,39,135,IN02,16-Sep-19
INZ208,35,9,IN07,10-Mar-19
INZ021,24,85,IN04,2-Feb-19
INZ231,48,176,IN03,17-Jun-19
INZ102,111,199,IN04,17-Jan-19
INZ109,75,146,IN03,10-May-19
INZ253,115,90,IN02,3-Oct-19
INZ296,5,139,IN05,9-Aug-19
INZ054,47,6,IN04,7-Apr-19
INZ145,118,48,IN01,22-Feb-19
INZ079,110,89,IN07,19-Aug-19
INZ229,101,30,IN07,31-Mar-19
INZ069,18,22,IN04,9-Nov-19
INZ097,7,64,IN02,15-Feb-19
INZ214,19,52,IN02,28-Nov-19
INZ114,1,192,IN05,14-Jun-19
INZ269,112,122,IN05,5-Dec-19
INZ285,19,111,IN03,7-Jan-19
INZ074,38,181,IN04,6-Jul-19
INZ082,61,19,IN02,20-Feb-19
INZ064,145,175,IN02,27-Oct-19
INZ150,35,136,IN04,23-Aug-19
INZ144,85,72,IN04,9-Feb-19
INZ006,129,196,IN02,3-Dec-19
INZ122,126,62,IN02,7-Mar-19
INZ049,134,21,IN06,21-Nov-19
INZ009,141,157,IN06,21-Jan-19
INZ086,89,14,IN01,30-Aug-19
INZ186,76,53,IN06,31-Jan-19
INZ164,147,172,IN01,28-Mar-19
INZ252,146,59,IN06,4-Mar-19
INZ185,126,154,IN07,5-May-19
INZ047,120,86,IN07,17-Feb-19
INZ159,42,53,IN05,11-Sep-19
INZ138,55,35,IN06,20-Jun-19
INZ064,149,188,IN01,18-Feb-19
INZ056,76,131,IN06,26-Jan-19
INZ134,114,13,IN01,20-May-19
INZ240,114,109,IN04,21-Nov-19
INZ149,47,98,IN01,20-Jun-19
INZ157,73,147,IN06,12-Aug-19
INZ150,131,99,IN01,29-Jan-19
INZ225,8,144,IN04,19-Aug-19
INZ030,26,86,IN07,9-Jan-19
INZ168,145,66,IN02,15-Feb-19
INZ276,56,101,IN01,5-Jul-19
INZ158,123,112,IN05,17-Oct-19
INZ042,86,161,IN01,29-Mar-19
INZ066,124,152,IN02,23-Feb-19
INZ212,119,83,IN02,22-Nov-19
INZ209,78,23,IN06,8-Sep-19
INZ085,90,153,IN02,26-Jun-19
INZ223,141,138,IN01,15-Mar-19
INZ131,55,0,IN01,1-Feb-19
INZ075,140,196,IN02,29-Oct-19
INZ297,122,64,IN02,9-Feb-19
INZ175,84,135,IN05,15-Jul-19
INZ110,127,44,IN02,5-Jul-19
INZ202,44,87,IN05,17-Jun-19
INZ145,26,118,IN05,4-Sep-19
INZ281,98,180,IN07,1-Aug-19
INZ239,137,80,IN06,17-Aug-19
INZ243,117,76,IN05,16-Mar-19
INZ030,98,59,IN01,24-Aug-19
INZ199,80,72,IN03,11-Sep-19
INZ005,43,91,IN02,16-Jun-19
INZ113,22,85,IN05,16-Jun-19
INZ071,42,27,IN03,16-Jan-19
INZ199,57,55,IN05,4-Nov-19
INZ073,35,16,IN04,16-Sep-19
INZ055,6,182,IN05,18-Jan-19
INZ233,99,162,IN04,14-Nov-19
INZ179,83,152,IN06,30-Jan-19
INZ228,13,123,IN01,27-Apr-19
INZ239,144,191,IN04,4-Feb-19
INZ015,119,150,IN05,8-Feb-19
INZ061,73,105,IN07,1-Mar-19
INZ122,100,178,IN02,30-Oct-19
INZ191,83,129,IN04,4-Jun-19
INZ200,13,78,IN02,23-May-19
INZ137,91,4,IN01,26-Jun-19
INZ050,101,174,IN03,13-May-19
INZ205,17,119,IN06,24-Oct-19
INZ092,41,7,IN02,11-Mar-19
INZ139,35,114,IN01,30-Aug-19
INZ277,56,153,IN05,12-Aug-19
INZ271,18,4,IN03,4-Jul-19
INZ217,56,149,IN05,29-Jul-19
INZ143,25,5,IN02,13-Jul-19
INZ222,91,132,IN03,29-Aug-19
INZ149,37,152,IN03,11-Mar-19
INZ297,71,179,IN01,26-Aug-19
INZ061,35,133,IN06,30-Mar-19
INZ262,141,194,IN04,5-Jul-19
INZ244,62,72,IN07,28-Feb-19
INZ084,96,34,IN01,16-Feb-19
INZ191,28,136,IN04,31-Oct-19
INZ244,9,105,IN03,5-Apr-19
INZ062,15,41,IN02,14-Aug-19
INZ095,2,192,IN03,4-Apr-19
INZ239,136,145,IN05,19-Jan-19
INZ037,102,196,IN06,17-Jun-19
INZ130,57,60,IN06,7-Feb-19
INZ218,144,110,IN06,2-Jul-19
INZ051,150,30,IN06,8-Jan-19
INZ015,59,151,IN05,26-Aug-19
INZ133,94,19,IN07,12-May-19
INZ271,106,68,IN06,21-Jun-19
INZ039,29,123,IN07,25-Mar-19
INZ089,72,9,IN03,21-Sep-19
INZ103,40,163,IN01,31-Aug-19
INZ233,127,131,IN03,11-Nov-19
INZ245,103,67,IN03,8-Sep-19
INZ244,104,12,IN04,6-Sep-19
INZ121,87,94,IN04,5-Aug-19
INZ052,91,189,IN06,7-Mar-19
INZ055,86,144,IN03,18-Nov-19
INZ292,37,176,IN05,4-Sep-19
INZ108,108,125,IN06,22-Oct-19
INZ256,91,104,IN07,13-Jul-19
INZ087,144,139,IN05,28-Jun-19
INZ190,15,114,IN05,7-Oct-19
INZ174,138,85,IN02,20-Dec-19
INZ093,30,158,IN05,19-Nov-19
INZ272,69,168,IN04,9-Jan-19
INZ136,123,98,IN02,15-Jun-19
INZ077,88,174,IN04,18-Feb-19
INZ197,69,110,IN04,11-Aug-19
INZ291,115,174,IN02,8-Dec-19
INZ223,23,77,IN04,22-Nov-19
INZ174,131,50,IN04,9-Jul-19
INZ085,62,190,IN05,6-Feb-19
INZ046,28,7,IN04,18-Oct-19
INZ005,149,7,IN04,22-Sep-19
INZ124,119,156,IN07,26-Jun-19
INZ228,64,55,IN05,3-May-19
INZ069,97,63,IN02,27-May-19
INZ062,67,176,IN07,24-Jul-19
INZ011,140,154,IN04,12-Sep-19
INZ148,94,161,IN03,15-Dec-19
INZ225,106,191,IN03,15-May-19
INZ077,143,197,IN05,19-Dec-19
INZ048,1,28,IN04,3-Apr-19
INZ126,27,109,IN07,27-Aug-19
INZ070,41,167,IN07,2-Dec-19
INZ171,56,22,IN06,22-Jul-19
INZ268,116,67,IN04,4-May-19
INZ271,32,7,IN05,21-Mar-19
INZ022,85,38,IN06,22-Sep-19
INZ043,122,65,IN05,11-Dec-19
INZ089,61,5,IN05,26-Nov-19
INZ117,143,3,IN06,1-Jun-19
INZ112,41,194,IN02,13-Mar-19
INZ002,14,80,IN04,30-Jun-19
INZ216,45,129,IN01,1-May-19
INZ228,134,97,IN01,26-Nov-19
INZ189,37,98,IN06,15-Apr-19
INZ296,2,109,IN06,27-Jan-19
INZ211,76,39,IN07,9-Oct-19
INZ162,71,95,IN01,19-Apr-19
INZ259,105,105,IN03,25-Apr-19
INZ213,105,193,IN03,24-May-19
INZ261,51,137,IN02,17-Jan-19
INZ040,37,80,IN02,31-Oct-19
INZ300,58,118,IN06,23-Aug-19
INZ295,7,25,IN01,6-Jan-19
INZ010,114,102,IN06,17-Apr-19
INZ266,118,28,IN05,31-Aug-19
INZ008,23,142,IN05,27-Jul-19
INZ052,119,127,IN02,26-Jan-19
INZ088,93,127,IN04,17-Oct-19
INZ145,109,19,IN01,7-Dec-19
INZ078,84,66,IN04,11-May-19
INZ130,123,61,IN05,5-Apr-19
INZ282,148,142,IN06,7-Nov-19
INZ088,100,45,IN05,11-Aug-19
INZ112,126,179,IN06,20-Jun-19
INZ124,123,188,IN05,4-Apr-19
INZ128,139,85,IN03,25-May-19
INZ204,61,143,IN06,3-Dec-19
INZ287,64,98,IN03,9-Apr-19
INZ121,50,59,IN01,3-Oct-19
INZ160,51,107,IN03,12-Feb-19
INZ268,100,133,IN02,23-Nov-19
INZ203,40,12,IN02,3-Sep-19
INZ012,35,89,IN03,22-Aug-19
INZ170,114,193,IN03,7-Oct-19
INZ035,112,172,IN02,24-Jan-19
INZ063,138,100,IN05,12-Dec-19
INZ209,135,122,IN01,3-Oct-19
INZ249,25,166,IN03,4-Nov-19
INZ108,143,161,IN03,7-Dec-19
INZ122,133,88,IN05,1-Apr-19
INZ102,74,197,IN05,14-Oct-19
INZ016,24,73,IN06,11-Apr-19
INZ284,52,25,IN06,1-Jul-19
INZ203,17,101,IN02,30-Jul-19
INZ287,76,170,IN01,29-Sep-19
INZ205,88,26,IN05,21-Mar-19
INZ241,32,92,IN06,24-Sep-19
INZ242,137,88,IN01,26-Jan-19
INZ134,149,49,IN05,1-May-19
INZ243,82,155,IN05,9-Feb-19
INZ267,130,43,IN06,23-Feb-19
INZ068,68,99,IN06,27-Mar-19
INZ028,60,165,IN06,1-Jul-19
INZ194,30,11,IN01,21-Sep-19
INZ243,54,141,IN05,12-Sep-19
INZ252,9,119,IN07,26-Aug-19
INZ041,72,143,IN05,7-Oct-19
INZ167,103,85,IN02,19-Jun-19
INZ233,49,33,IN04,18-Nov-19
INZ264,114,74,IN01,22-Aug-19
INZ275,106,80,IN05,2-May-19
INZ179,150,181,IN01,24-Jul-19
INZ187,43,63,IN03,24-Jan-19
INZ048,101,14,IN05,18-Apr-19
INZ177,107,156,IN03,5-Aug-19
INZ197,117,71,IN01,18-Sep-19
INZ069,24,118,IN04,24-Oct-19
INZ104,67,31,IN01,5-Jul-19
INZ270,52,164,IN06,19-Jan-19
INZ063,35,169,IN05,20-Mar-19
INZ083,42,171,IN06,30-Sep-19
INZ247,58,117,IN06,25-Jul-19
INZ182,14,163,IN06,25-Mar-19
INZ227,52,45,IN05,12-Apr-19
INZ190,84,15,IN06,20-Jun-19
INZ224,138,154,IN01,4-Mar-19
INZ076,64,132,IN02,12-Feb-19
INZ015,68,82,IN03,25-Jul-19
INZ037,79,125,IN07,21-Mar-19
INZ141,108,53,IN03,2-Jun-19
INZ232,30,156,IN01,9-Jul-19
INZ291,32,194,IN03,14-Aug-19
INZ299,128,145,IN07,31-Aug-19
INZ026,129,153,IN02,19-Nov-19
INZ249,97,56,IN01,24-Mar-19
INZ116,62,85,IN06,14-Oct-19
INZ057,134,99,IN07,12-Aug-19
INZ165,49,169,IN05,2-Sep-19
INZ056,147,14,IN04,17-Sep-19
INZ074,31,124,IN02,26-Oct-19
INZ056,27,117,IN03,17-Dec-19
INZ263,56,17,IN03,7-Sep-19
INZ023,130,84,IN03,25-Aug-19
INZ270,46,191,IN06,21-Dec-19
INZ086,22,62,IN02,17-Dec-19
INZ151,79,42,IN02,11-May-19
INZ139,75,23,IN07,1-Aug-19
INZ139,103,60,IN01,23-Aug-19
INZ143,40,24,IN01,3-Dec-19
INZ166,40,8,IN06,30-Aug-19
INZ158,60,114,IN04,26-Mar-19
INZ273,52,200,IN05,30-Sep-19
INZ226,112,162,IN06,28-May-19
INZ163,15,112,IN07,15-Sep-19
INZ244,1,145,IN03,1-Sep-19
INZ268,93,4,IN06,27-Aug-19
INZ079,80,30,IN05,11-Dec-19
INZ016,81,95,IN03,23-Sep-19
INZ246,21,101,IN04,6-Sep-19
INZ127,42,88,IN02,14-Sep-19
INZ095,17,94,IN03,22-Aug-19
INZ019,58,188,IN06,3-Nov-19
INZ254,18,97,IN07,1-Jul-19
INZ243,24,167,IN05,14-Aug-19
INZ225,99,133,IN05,20-Jun-19
INZ179,14,25,IN04,22-Feb-19
INZ229,118,170,IN01,4-Sep-19
INZ068,105,73,IN07,11-Aug-19
INZ123,14,141,IN07,10-Oct-19
INZ248,41,111,IN04,6-Oct-19
INZ095,71,196,IN03,15-Jun-19
INZ242,134,184,IN04,17-Jun-19
INZ039,11,158,IN02,8-Jan-19
INZ123,147,13,IN03,2-May-19
INZ255,49,40,IN07,7-Jul-19
INZ065,110,197,IN02,22-Oct-19
INZ021,49,43,IN02,11-Jul-19
INZ273,149,133,IN04,4-Oct-19
INZ200,3,78,IN06,2-May-19
INZ092,45,63,IN06,15-Sep-19
INZ167,2,21,IN01,23-Apr-19
INZ084,16,184,IN07,3-Oct-19
INZ277,47,40,IN05,20-Jul-19
INZ169,65,24,IN02,28-Jun-19
INZ131,122,20,IN02,6-Mar-19
INZ023,20,181,IN02,13-Jan-19
INZ134,35,198,IN05,16-Jan-19
INZ265,13,40,IN03,7-Oct-19
INZ111,37,1,IN06,22-Oct-19
INZ235,49,50,IN03,3-May-19
INZ249,21,4,IN01,26-Jan-19
INZ257,54,123,IN02,8-Dec-19
INZ156,119,163,IN07,14-Nov-19
INZ256,89,21,IN07,30-Jul-19
INZ283,25,157,IN05,1-Jul-19
INZ171,110,87,IN02,13-Aug-19
INZ189,47,149,IN01,27-Jan-19
INZ201,43,14,IN02,19-Nov-19
INZ200,148,11,IN01,1-Dec-19
INZ178,65,123,IN05,23-Sep-19
INZ163,111,122,IN05,5-Nov-19
INZ210,37,164,IN03,17-Oct-19
INZ015,72,87,IN02,14-Jun-19
INZ027,101,24,IN03,22-Oct-19
INZ131,80,40,IN04,3-Nov-19
INZ216,83,58,IN01,4-Apr-19
INZ068,2,74,IN01,16-Dec-19
INZ186,85,43,IN07,26-Aug-19
INZ053,32,104,IN01,11-Jun-19
INZ085,29,112,IN05,17-Feb-19
INZ010,27,107,IN04,24-Apr-19
INZ284,143,27,IN07,25-Jun-19
INZ238,68,174,IN01,27-Sep-19
INZ044,108,157,IN07,15-Feb-19
INZ158,147,99,IN04,18-Jul-19
INZ277,99,73,IN04,8-Jan-19
INZ223,17,110,IN04,6-Nov-19
INZ214,3,15,IN06,13-Mar-19
INZ276,106,101,IN04,5-Apr-19
INZ009,78,79,IN03,9-Jun-19
INZ169,22,102,IN04,26-Aug-19
INZ106,4,129,IN04,6-Nov-19
INZ290,111,93,IN04,7-Dec-19
INZ162,1,192,IN01,10-Jul-19
INZ165,31,182,IN04,4-Aug-19
INZ033,17,9,IN04,24-Jun-19
INZ225,125,36,IN06,10-May-19
INZ207,149,115,IN03,4-Mar-19
INZ292,83,35,IN03,26-Mar-19
INZ045,112,153,IN01,11-Jul-19
INZ161,67,20,IN01,2-Apr-19
INZ274,137,77,IN06,19-May-19
INZ073,11,159,IN06,11-Nov-19
INZ169,128,93,IN02,27-Aug-19
INZ245,11,15,IN05,1-Jun-19
INZ147,135,195,IN05,8-Sep-19
INZ165,148,82,IN01,8-Aug-19
INZ024,123,66,IN07,27-Feb-19
INZ137,140,16,IN06,4-Sep-19
INZ241,76,122,IN02,15-Feb-19
INZ297,104,161,IN06,27-Sep-19
INZ119,26,15,IN06,14-Aug-19
INZ273,84,195,IN01,19-Nov-19
INZ008,20,134,IN07,4-Aug-19
INZ284,101,106,IN02,26-Mar-19
INZ092,64,44,IN02,31-Aug-19
INZ268,32,171,IN07,19-Dec-19
INZ255,134,37,IN03,9-Feb-19
INZ236,132,151,IN01,17-Aug-19
INZ054,131,74,IN01,6-Feb-19
INZ296,143,170,IN02,15-Jun-19
INZ198,149,157,IN05,15-Sep-19
INZ245,150,179,IN05,2-Feb-19
INZ201,132,116,IN02,2-Aug-19
INZ193,100,134,IN05,26-Oct-19
INZ217,59,90,IN06,24-Jun-19
INZ041,120,51,IN03,26-Aug-19
INZ116,9,82,IN04,4-Feb-19
INZ191,43,128,IN05,9-Jun-19
INZ134,25,175,IN05,4-Mar-19
INZ078,107,60,IN04,28-Jan-19
INZ073,75,31,IN03,5-May-19
INZ239,55,100,IN06,5-Jan-19
INZ223,81,119,IN02,25-Apr-19
INZ150,115,19,IN05,20-Dec-19
INZ263,105,171,IN04,23-May-19
INZ164,41,158,IN02,1-Nov-19
INZ251,7,35,IN01,20-Jun-19
INZ155,27,167,IN07,3-Feb-19
INZ045,123,140,IN02,9-Jun-19
INZ165,37,56,IN03,25-Oct-19
INZ042,27,48,IN07,7-Oct-19
INZ096,101,190,IN06,9-Jun-19
INZ208,119,34,IN06,22-Feb-19
INZ158,33,180,IN01,15-Aug-19
INZ034,126,39,IN02,11-Aug-19
INZ068,62,110,IN02,4-Jul-19
INZ223,57,38,IN03,13-Mar-19
INZ048,128,29,IN02,22-Mar-19
INZ292,118,17,IN04,25-Nov-19
INZ033,74,103,IN06,13-Feb-19
INZ016,108,131,IN04,22-Nov-19
INZ232,122,58,IN01,7-Nov-19
INZ194,139,4,IN07,19-Aug-19
INZ218,88,87,IN05,11-Jan-19
INZ186,118,32,IN01,25-Feb-19
INZ152,140,112,IN04,27-Jan-19
INZ164,136,172,IN02,19-Jun-19
INZ269,103,86,IN04,30-Aug-19
INZ161,84,193,IN03,12-Aug-19
INZ232,8,162,IN07,10-Apr-19
INZ178,122,53,IN03,11-May-19
INZ065,105,100,IN04,25-Oct-19
INZ250,66,14,IN01,20-Sep-19
INZ077,56,142,IN04,18-Nov-19
INZ275,102,198,IN01,3-Oct-19
INZ015,131,62,IN01,12-Sep-19
INZ045,12,51,IN05,30-Mar-19
INZ258,19,26,IN06,23-Jan-19
INZ239,46,46,IN06,23-Jul-19
INZ033,141,12,IN03,11-Dec-19
INZ046,41,105,IN04,25-May-19
INZ069,48,14,IN01,27-Jul-19
INZ178,22,44,IN02,7-Mar-19
INZ257,18,83,IN06,27-Jun-19
INZ035,116,56,IN01,25-Mar-19
INZ133,41,73,IN01,26-Nov-19
INZ120,8,8,IN04,2-Sep-19
INZ134,121,13,IN03,17-Aug-19
INZ093,82,3,IN04,15-Jul-19
INZ120,114,138,IN07,12-Oct-19
INZ297,131,169,IN01,25-Aug-19
INZ078,124,118,IN05,24-Aug-19
INZ061,41,195,IN02,3-Sep-19
INZ230,104,160,IN01,21-Jul-19
INZ051,68,68,IN05,18-Aug-19
INZ118,149,145,IN07,28-Aug-19
INZ067,2,187,IN02,15-Mar-19
INZ273,115,186,IN01,14-May-19
INZ284,46,143,IN04,19-Dec-19
INZ280,141,131,IN07,6-Jun-19
INZ030,74,115,IN06,29-Apr-19
INZ123,22,15,IN03,29-Aug-19
INZ240,95,77,IN07,7-Oct-19
INZ089,97,149,IN01,2-Sep-19
INZ173,113,52,IN02,6-Mar-19
INZ134,31,157,IN02,3-May-19
INZ240,42,11,IN03,26-Apr-19
INZ205,96,58,IN05,4-Mar-19
INZ271,82,2,IN03,20-Oct-19
INZ069,72,74,IN04,11-May-19
INZ208,17,118,IN01,28-Sep-19
INZ256,2,91,IN07,8-Mar-19
INZ298,78,161,IN01,4-Apr-19
INZ100,94,50,IN04,7-Dec-19
INZ035,137,97,IN01,9-May-19
INZ160,93,10,IN04,11-Nov-19
INZ052,32,107,IN01,18-Feb-19
INZ226,43,157,IN05,13-Apr-19
INZ206,84,99,IN01,15-Nov-19
INZ186,136,117,IN07,12-Apr-19
INZ146,87,39,IN06,13-Jan-19
INZ223,84,89,IN01,5-Mar-19
INZ242,127,22,IN05,1-Jul-19
INZ134,30,133,IN07,26-Feb-19
INZ112,9,138,IN06,2-Sep-19
INZ163,79,62,IN02,10-Jun-19
INZ246,86,85,IN05,30-Jan-19
INZ110,42,172,IN01,31-Oct-19
INZ165,5,12,IN07,9-Jan-19
INZ080,150,149,IN02,15-Jan-19
INZ053,136,144,IN06,19-May-19
INZ283,68,78,IN06,3-Aug-19
INZ256,85,197,IN01,9-Jul-19
INZ150,102,3,IN05,1-Oct-19
INZ067,99,76,IN03,12-May-19
INZ074,147,66,IN03,1-Apr-19
INZ095,114,10,IN03,10-Feb-19
INZ152,29,186,IN04,6-Jun-19
INZ146,124,175,IN05,27-Feb-19
INZ025,64,71,IN06,27-Apr-19
